index,Country_Code,Country_Name,Continent_Name,Years,GDP,Expenditures,PopTotal,Departure,Receipts,Arrivals,Jobs,Receipts_PCapita,Ratio GDP,AVG_Exp_Arrivals,Jobs_per_tourist,Cos_of_oneJob,GDP_N,Expenditures_N,PopTotal_N,Arrivals_N,Departure_N
NOR2011,NOR,Norway,Europe,2011,100600.56240758901,16958000000.0,4953088.0,8130000.0,6565000000.0,4963000.0,153.624,1325.4357685548894,0.013175232193879886,3416.8849486197864,0.03095,110400.16,0.26457360986082906,-0.22589881218798197,-0.2543285443022872,-0.31011959381661525,-0.2807627724240313
POL2011,POL,Poland,Europe,2011,13893.509259001,8882000000.0,38063255.0,43270000.0,11649000000.0,13350000.0,270.73,306.04319047333183,0.02202778180574211,665.3183520599251,0.02028,32806.625,-0.2880118615762049,-0.2743432150543217,-0.22348195646694086,-0.25776115772081426,-0.08832879549554172
PRT2011,PRT,Portugal,Europe,2011,23186.913128327797,4948000000.0,10557560.0,5286600.0,14901000000.0,7264000.0,251.759,1411.40566570306,0.06087078766766607,681.1674008810572,0.03466,19652.839,-0.22878484633459267,-0.2979415658314614,-0.24910722247027287,-0.29575489112716274,-0.29633382450139234
ROU2011,ROU,Romania,Europe,2011,9104.99562203019,2294000000.0,20147528.0,10936000.0,2016000000.0,7611000.0,190.449,100.06190337593773,0.010989780503993959,301.40585993956114,0.02502,12046.597,-0.318529137501079,-0.31386175468823035,-0.24017287338498555,-0.2935886365277538,-0.2653965305554672
RUS2011,RUS,Russian Federation,Europe,2011,14351.2120537731,37343000000.0,142960868.0,43726000.0,16961000000.0,24932000.0,851.789,118.64085772058966,0.008266957332666379,1497.7939996791272,0.03416,43846.429,-0.28509491416024596,-0.10361808504207612,-0.1257556770095565,-0.1854569480079769,-0.08583164428668028
SVK2011,SVK,Slovak Republic,Europe,2011,18338.3622288437,2449000000.0,5398384.0,3285000.0,2514000000.0,1460000.0,53.566,465.6949190720779,0.025394575222186657,1677.3972602739725,0.03669,45718.105,-0.2596847407178849,-0.31293197726818545,-0.2539136909982634,-0.3319881524959512,-0.30729500401818416
SVN2011,SVN,Slovenia,Europe,2011,25095.1326282071,1315000000.0,2052843.0,2722000.0,2953000000.0,2037000.0,31.4917,1438.4928608763553,0.05732158830113054,645.5571919489445,0.01546,41756.61,-0.21662373217310513,-0.31973434884451396,-0.2570305138253199,-0.3283860519084614,-0.31037810956772144
ESP2011,ESP,Spain,Europe,2011,31636.4463142558,17374000000.0,46742697.0,13347000.0,62447000000.0,56177000.0,752.408,1335.9734035030115,0.04222893400327976,309.2724780604162,0.01339,23097.272,-0.17493583279508773,-0.22340340956386143,-0.2153958852002271,0.00959960806848688,-0.25219339115949146
SWE2011,SWE,Sweden,Europe,2011,60612.8788325926,13998000000.0,9449213.0,14651000.0,10209000000.0,5222000.0,146.058,1080.4074371061379,0.017824717418391024,2680.5821524320186,0.02797,95837.76,0.009731446766001687,-0.24365456162883953,-0.25013979724066115,-0.3085027063778633,-0.24505241489555432
CHE2011,CHE,Switzerland,Europe,2011,88415.6108120697,16483000000.0,7912398.0,10466000.0,20659000000.0,8534000.0,153.398,2610.965727457087,0.029530596502995162,1931.450667916569,0.01797,107481.951,0.18691871354796638,-0.22874813008811956,-0.2515715477626135,-0.28782652414949883,-0.2679703486874077
TUR2011,TUR,Turkey,Europe,2011,11335.5105096808,5372000000.0,73443863.0,6282000.0,30302000000.0,34654000.0,462.573,412.58723005896354,0.0363977634449374,155.0181797195129,0.01335,11611.849,-0.3043140295487012,-0.2953981746953386,-0.19052014650868976,-0.12476436237266306,-0.2908828062704698
UKR2011,UKR,Ukraine,Europe,2011,3569.7570274047707,4829000000.0,45706100.0,19773000.0,5406000000.0,21415000.0,339.709,118.27742905213965,0.033133187537452057,225.49614756012141,0.01586,14217.916,-0.3538053038250104,-0.29865539494749593,-0.2163616151649946,-0.2074129060083265,-0.21700327346619394
GBR2011,GBR,United Kingdom,Europe,2011,42038.500479034905,76399000000.0,63258918.0,56836000.0,46856000000.0,29306000.0,1494.81,740.7018880721292,0.017619607731763076,2606.940558247458,0.05101,51106.461,-0.10864337104220405,0.13066183055323896,-0.20000879694469245,-0.15815090299986512,-0.014038547031913675
ALB2012,ALB,Albania,Europe,2012,4247.61427862374,1374000000.0,2900401.0,3959000.0,1624000000.0,3156000.0,80.7902,559.9225762230809,0.13182048545248326,435.361216730038,0.0256,17006.298,-0.3494853084482797,-0.3193804335684969,-0.2562408991944861,-0.3214003490360158,-0.3036040392928056
ARM2012,ARM,Armenia,Europe,2012,3681.8574560431,874000000.0,2884229.0,965000.0,853000000.0,963000.0,34.1079,295.74628089517165,0.08032529353078509,907.5804776739357,0.03542,25623.39,-0.35309088595520627,-0.32237971556864176,-0.2562559655944373,-0.33509082839193466,-0.31999980841414594
AUT2012,AUT,Austria,Europe,2012,48567.69528642,9991000000.0,8429991.0,10960000.0,18937000000.0,24151000.0,268.914,2246.384367432895,0.0462526449769793,413.68887416670117,0.01113,37168.812,-0.06703270547662105,-0.2676908075780004,-0.25108934004866684,-0.190332581558808,-0.2652651015444745
AZE2012,AZE,Azerbaijan,Europe,2012,7496.294647682629,2617000000.0,9295784.0,3874000.0,2634000000.0,1986000.0,86.0158,283.3542603829865,0.03779924265257922,1317.7240684793555,0.04331,30425.4,-0.3287814151881974,-0.3119242185161368,-0.2502827370550387,-0.3287044351492967,-0.30406951704007146
BLR2012,BLR,Belarus,Europe,2012,6940.15925359735,948000000.0,9464495.0,493000.0,986000000.0,6129900.0,70.8914,104.17882834741843,0.01501101409069519,154.65178877306317,0.01156,13378.182,-0.3323256751735622,-0.3219358218326203,-0.2501255599957901,-0.3028348604101302,-0.32258457896366916
BEL2012,BEL,Belgium,Europe,2012,44673.1158755901,22367000000.0,11106932.0,9576000.0,13711000000.0,7560000.0,113.734,1234.4543029524264,0.027633046828214335,2958.5978835978835,0.01504,196715.285,-0.09185292392060876,-0.1934525795104149,-0.24859540833015453,-0.29390701976858913,-0.27284417451172066
BGR2012,BGR,Bulgaria,Europe,2012,7378.02473005713,1096000000.0,7305888.0,3758000.0,3975000000.0,6541000.0,78.5742,544.0817050576193,0.07374354586277,167.5584772970494,0.01201,13951.58,-0.32953515131247685,-0.32104803436057744,-0.25213659365887897,-0.30026844177665174,-0.30470475725986956
HRV2012,HRV,Croatia,Europe,2012,13238.1179547554,962000000.0,4267558.0,2680000.0,8912000000.0,10369000.0,121.475,2088.3137382081272,0.15775004765371217,92.77654547208024,0.01172,7916.087,-0.29218868110450397,-0.32185184193661626,-0.25496720799005307,-0.27637097028807106,-0.3106081103369587
CYP2012,CYP,Cyprus,Europe,2012,28984.9445491789,1687470000.0,1135046.0,1194000.0,2732126000.0,2465000.0,24.3966,2407.061916433343,0.0830452482787838,684.5720081135903,0.0099,69148.688,-0.19183389702015483,-0.31750006371132605,-0.257885565561408,-0.32571412980890224,-0.3187457566009238
CZE2012,CZE,Czech Republic,Europe,2012,19729.870511176297,4556000000.0,10510785.0,5419000.0,8174000000.0,7647000.0,226.425,777.6774046848071,0.03941624473633922,595.7891983784491,0.02961,20121.216,-0.25081663561825013,-0.300293002919575,-0.24915079969372808,-0.2933638954165759,-0.2956087744574159
DNK2012,DNK,Denmark,Europe,2012,58507.5080517852,9600000000.0,5591572.0,7843000.0,6135000000.0,8443000.0,52.7567,1097.1869806916552,0.018752926200865216,1137.03659836551,0.00625,181925.856,-0.0036861157414972857,-0.2700362461021137,-0.2537337103110402,-0.2883946197360874,-0.28233444434715244
EST2012,EST,Estonia,Europe,2012,17534.4215441923,796000000.0,1322696.0,1147000.0,1286000000.0,2957000.0,21.7156,972.256663662701,0.05544845954640169,269.19174839364223,0.00734,36674.625,-0.2648082678832495,-0.32284760356066433,-0.2577107442683803,-0.32264266795613794,-0.31900313841411787
FIN2012,FIN,Finland,Europe,2012,47710.7902169415,5843000000.0,5413971.0,9055000.0,5419000000.0,2778000.0,52.1497,1000.9288930435719,0.020979088556117742,2103.311735061195,0.01877,112057.098,-0.07249377553493695,-0.2925728510512021,-0.2538991696047413,-0.3237601307033835,-0.2756972792920207
FRA2012,FRA,France,Europe,2012,40874.7035053457,50087000000.0,65659809.0,25317000.0,64000000000.0,81980000.0,1200.47,974.7210808974482,0.023846560275843264,610.9660892900707,0.01464,41732.656,-0.11606026823811014,-0.027172385422384,-0.19777204304627227,0.1706827995052286,-0.18664317192687846
GEO2012,GEO,Georgia,Europe,2012,4421.818242280129,471000000.0,3728874.0,2734000.0,1565000000.0,4106000.0,79.5053,419.6977425356824,0.09491519541048876,114.71018022406234,0.01936,5925.113,-0.3483751037315042,-0.3247971368607585,-0.25546906481612996,-0.31546968082437743,-0.3103123950622251
DEU2012,DEU,Germany,Europe,2012,43858.3630551076,96233000000.0,80425823.0,82729000.0,51645000000.0,30411000.0,2949.37,642.1445012754175,0.014641323947010272,3164.4141922330737,0.09698,32629.554,-0.09704535700490978,0.24963734893498518,-0.18401550875186798,-0.15125259944843314,0.12775692720284387
GRC2012,GRC,Greece,Europe,2012,22242.681934771,3006000000.0,11045011.0,4681000.0,14671000000.0,15518000.0,356.4290000000001,1328.2920225249209,0.05971815927684785,193.71052970743654,0.02297,8433.197,-0.23480244721353144,-0.3095907771200241,-0.24865309609613145,-0.24422674858099114,-0.29965021654544166
HUN2012,HUN,Hungary,Europe,2012,12918.247520538798,2457000000.0,9920362.0,16143000.0,6149000000.0,4164000.0,131.297,619.8362519432254,0.047981450344386424,590.057636887608,0.03153,18714.165,-0.29422722062662854,-0.3128839887561831,-0.24970085837901074,-0.3151075979230353,-0.236881911378841
ISL2012,ISL,Iceland,Europe,2012,45910.020903977405,780000000.0,320716.0,358000.0,865000000.0,673000.0,6.87126,2697.0902605420374,0.058747310661938196,1158.9895988112928,0.01021,113515.142,-0.08397010789337109,-0.322943580584669,-0.25864422382706875,-0.3369012428986453,-0.32332386715050315
IRL2012,IRL,Ireland,Europe,2012,48917.8975571766,6001000000.0,4599533.0,6600000.0,9064000000.0,7550000.0,37.8102,1970.6348448853394,0.04028453681154237,794.8344370860927,0.00501,158649.588,-0.06480086066288104,-0.2916250779391564,-0.25465792848697355,-0.29396944785502743,-0.2891413718748164
ITA2012,ITA,Italy,Europe,2012,35053.526244257206,26249000000.0,59539717.0,27376000.0,40960000000.0,46360000.0,1203.31,687.9441499528793,0.019625533395961403,566.1993097497843,0.02596,21810.451,-0.15315872637189934,-0.1701661540612902,-0.20347373447653297,-0.05168604438799079,-0.17536765802546242
KAZ2012,KAZ,Kazakhstan,Europe,2012,12386.7000029472,2023000000.0,16792089.0,8875000.0,1572000000.0,6163000.0,127.423,93.61551144708677,0.007557744308396311,328.2492292714587,0.02068,15872.787,-0.29761478167193567,-0.3154873655323088,-0.24329891753449548,-0.3026282234440194,-0.276682996874466
LVA2012,LVA,Latvia,Europe,2012,13847.7851073453,680000000.0,2034319.0,183000.0,745000000.0,1435000.0,31.2124,366.2159179558368,0.026445811739350605,473.86759581881535,0.02175,21787.016,-0.288303262344438,-0.32354343698469795,-0.2570477714306066,-0.33214422271204697,-0.32428220368899163
LTU2012,LTU,Lithuania,Europe,2012,14333.949342811202,925000000.0,2987773.0,1708000.0,1317000000.0,1900000.0,19.6066,440.7965397638977,0.030751925322309522,486.8421052631579,0.01032,47174.623,-0.2852049297002599,-0.32207378880462695,-0.25615950038812096,-0.3292413166926661,-0.31593098528216335
LUX2012,LUX,Luxembourg,Europe,2012,106749.013622989,3094000000.0,530946.0,1580000.0,5395000000.0,950000.0,5.35089,10161.108662651193,0.09518690916000128,3256.842105263158,0.00563,578479.948,0.30375779027170186,-0.3090629034879986,-0.2584483662175126,-0.33517198490430444,-0.31663194000745776
MLT2012,MLT,Malta,Europe,2012,21926.8083687432,339000000.0,420028.0,331000.0,1260000000.0,1443000.0,25.8787,2999.8000133324445,0.1368096971928061,234.92723492723493,0.01793,13102.467,-0.2368155146291528,-0.32558894730879673,-0.25855170129974037,-0.33209428024289633,-0.32347172478786995
MDA2012,MDA,Moldova,Europe,2012,2446.7253157714003,396000000.0,3559519.0,146800.0,279000000.0,89000.0,6.66972,78.3813768096195,0.03203521715510085,4449.438202247191,0.07494,59373.341,-0.3609624033374135,-0.3252470291607802,-0.255626841848268,-0.34054704314664197,-0.32448044244723895
NLD2012,NLD,Netherlands,Europe,2012,50073.0056559308,20094000000.0,16754962.0,18628000.0,17675000000.0,11680000.0,433.201,1054.911374910907,0.021067466613839268,1720.376712328767,0.03709,46383.842,-0.057439337809405765,-0.2070873154830734,-0.24333350634422765,-0.2681866481560101,-0.2232735325323044
NOR2012,NOR,Norway,Europe,2012,101524.141851985,18131000000.0,5018573.0,9250000.0,6784000000.0,4538000.0,155.686,1351.778682904483,0.013314849633255512,3995.372410753636,0.03431,116449.21,0.2704595968037427,-0.2188624966156421,-0.25426753618944986,-0.31277278749024295,-0.27462941857770495
POL2012,POL,Poland,Europe,2012,13145.539262786499,9129000000.0,38063164.0,48290000.0,11888000000.0,14840000.0,283.322,312.32295875350775,0.023758854810746178,615.1617250673854,0.01909,32224.292,-0.29277868662641915,-0.27286156974625014,-0.22348204124571872,-0.2484593728415078,-0.06083822736290035
PRT2012,PRT,Portugal,Europe,2012,20564.8898617969,4485000000.0,10514844.0,1361000.0,14582000000.0,7503000.0,269.881,1386.8013638623645,0.06743538979212359,597.7608956417433,0.03597,16618.318,-0.24549504360507204,-0.30071890096359555,-0.24914701818758153,-0.2942628598612874,-0.31783122973276623
ROU2012,ROU,Romania,Europe,2012,8535.0468756267,2108000000.0,20058035.0,11149000.0,1904000000.0,7937000.0,190.693,94.92455267926294,0.011121737708358274,265.59153332493383,0.02403,11052.498,-0.3221614302072629,-0.3149774875922842,-0.24025624818901928,-0.29155348090986527,-0.26423009808290693
RUS2012,RUS,Russian Federation,Europe,2012,15434.5747807082,48096000000.0,143201676.0,47813000.0,17876000000.0,28177000.0,808.513,124.83094122445885,0.00808774734633351,1706.9240870213293,0.02869,59495.437,-0.2781906257377707,-0.039115526346960826,-0.1255313318673694,-0.16519903395874902,-0.06345037895638042
SVK2012,SVK,Slovak Republic,Europe,2012,17460.0468093549,2310000000.0,5407579.0,2689000.0,2366000000.0,1528000.0,52.8163,437.53406099106456,0.025059157387633042,1511.780104712042,0.03457,43730.984,-0.2652822592878784,-0.3137657776642257,-0.2539051246151598,-0.3315636415081708,-0.3105588244578364
SVN2012,SVN,Slovenia,Europe,2012,22643.1002515007,1081000000.0,2057159.0,2474000.0,2737000000.0,2156000.0,30.9599,1330.4756705728628,0.058758547009687155,501.39146567717995,0.01436,34915.84,-0.23225057471542077,-0.32113801282058174,-0.25702649288899854,-0.32764315767984564,-0.3117362093479794
ESP2012,ESP,Spain,Europe,2012,28324.4293363918,15401000000.0,46773055.0,12422000.0,57877000000.0,57464000.0,755.2760000000002,1237.40046486166,0.04368668650534198,268.01127662536544,0.01314,20396.596,-0.19604337130160476,-0.23523857633643305,-0.2153676026272789,0.017634102793095904,-0.25725888429150207
SWE2012,SWE,Sweden,Europe,2012,57874.2864975611,13954000000.0,9519374.0,15548000.0,10104000000.0,5146000.0,150.273,1061.414332497074,0.018339998585413287,2711.6206762534007,0.0292,92863.722,-0.007721647089395612,-0.24391849844485225,-0.25007443280293074,-0.3089771598347944,-0.24014025560970187
CHE2012,CHE,Switzerland,Europe,2012,83538.2128216758,17980000000.0,7996861.0,12098000.0,19594000000.0,8566000.0,154.90200000000004,2450.2114016987416,0.029330426387371565,2098.996030819519,0.01808,116094.913,0.155834976181305,-0.21976827977968588,-0.2514928590822351,-0.2876267542728963,-0.2590331759399036
TUR2012,TUR,Turkey,Europe,2012,11707.2597122125,4585000000.0,74653016.0,5803000.0,31566000000.0,35698000.0,467.771,422.836232095432,0.036117438451830686,128.43856798700207,0.0131,9804.471,-0.30194486578545704,-0.3001190445635666,-0.18939365734840036,-0.1182468701485047,-0.29350591028153256
UKR2012,UKR,Ukraine,Europe,2012,3855.4212801318,5536000000.0,45593300.0,21433000.0,5988000000.0,23013000.0,382.948,131.3350865149046,0.03406504165750074,240.5596836570634,0.01664,14456.712,-0.351984760858392,-0.2944144101992911,-0.21646670358414474,-0.1974368977954864,-0.20791276687253166
GBR2012,GBR,United Kingdom,Europe,2012,42462.7149069427,79491000000.0,63700300.0,56538000.0,52508000000.0,29282000.0,1562.72,824.2975307808597,0.019412266327937643,2714.6711290212415,0.05337,50865.114,-0.10593984553737447,0.14920939044213477,-0.1995975900597516,-0.15830073040731704,-0.015670457251739798
ALB2013,ALB,Albania,Europe,2013,4413.0817427964,1567000000.0,2895092.0,3928000.0,1670000000.0,2857000.0,73.5743,576.8383180914458,0.1307109978266402,548.4774238711935,0.02575,21300.094,-0.3484307815859649,-0.318222710716441,-0.25624584524428456,-0.3232669488205209,-0.30377380176533786
ARM2013,ARM,Armenia,Europe,2013,3838.1858014838203,1007000000.0,2897584.0,1083000.0,905000000.0,1084000.0,34.5973,312.3291680241194,0.08137416586330311,928.9667896678967,0.03192,29102.97,-0.3520946028464228,-0.3215819065566032,-0.2562435236100601,-0.33433544854603126,-0.3193536157767651
AUT2013,AUT,Austria,Europe,2013,50716.708706286394,10254000000.0,8479823.0,10671000.0,20220000000.0,24813000.0,268.361,2384.4837327382893,0.04701574281066724,413.251118365373,0.01082,38193.264,-0.05333700771479805,-0.2661131852459242,-0.2510429148172565,-0.18619984223659264,-0.26684772588517836
AZE2013,AZE,Azerbaijan,Europe,2013,7875.75695254288,3032000000.0,9416801.0,4285000.0,2618000000.0,2130000.0,90.0865,278.01373311382497,0.035299938125193345,1423.4741784037558,0.04229,33659.829,-0.32636309569734295,-0.3094348144560165,-0.25016999339173823,-0.3278054707045852,-0.30181879522682137
BLR2013,BLR,Belarus,Europe,2013,7978.872614710759,1333000000.0,9465997.0,708000.0,1156000000.0,6241800.0,66.6246,122.12131484934973,0.015305585230699505,213.56019097055338,0.01067,20015.013,-0.32570593789157676,-0.31962637469250876,-0.250124160680138,-0.3021362901228856,-0.32140719407352614
BEL2013,BEL,Belgium,Europe,2013,46744.6625441516,24511000000.0,11159407.0,10803000.0,14536000000.0,7684000.0,111.733,1302.5781746288133,0.027865816196629783,3189.875065070276,0.01454,219386.181,-0.07865092303506123,-0.18059165829379376,-0.24854652078764652,-0.2931329114967542,-0.2661248663247185
BGR2013,BGR,Bulgaria,Europe,2013,7646.83986554542,1342000000.0,7265115.0,3930000.0,4410000000.0,6898000.0,84.9557,607.0103501458683,0.07938054945820061,194.54914467961729,0.01232,15791.327,-0.32782198804629303,-0.31957238761650614,-0.25217457920953507,-0.2980397590908045,-0.30376284934775516
HRV2013,HRV,Croatia,Europe,2013,13642.19778327,923000000.0,4255689.0,2927000.0,9715000000.0,10948000.0,127.064,2282.826588127093,0.1673356906558428,84.30763609791742,0.01161,7261.64,-0.2896134737317509,-0.32208578593262754,-0.25497826556493686,-0.27275638408329356,-0.309255486765492
